dataset,mean_agreement,high_agreement_frac,improvement,base_mse,mean_gate
ETTm2,0.4345238506793976,0.3645833333333333,3.6460920253757014,43.89182662963867,0.3191964328289032
ETTm2,0.208333358168602,0.0,5.356243635849974,8.404993057250977,0.01636904664337635
ETTm2,0.4255951941013336,0.23958333333333334,21.864705005718864,7.682253360748291,0.2247023731470108
ETTm2,0.4464285373687744,0.2916666666666667,2.2633994034858342,20.419044494628906,0.2886904776096344
ETTm2,0.6011905074119568,0.4583333333333333,3.2498071048676413,17.705148696899414,0.4672619104385376
ETTm2,0.5,0.4479166666666667,13.739239243960318,4.017463684082031,0.377232164144516
ETTm2,0.4434523582458496,0.4375,-1.613550962040116,13.78233814239502,0.3563988208770752
ETTm2,0.3660714626312256,0.3229166666666667,3.005853104483467,4.759544849395752,0.2633928954601288
ETTm2,0.2232142686843872,0.0,1.5261355990704206,55.66975021362305,0.02008928544819355
ETTm2,0.738095223903656,0.75,26.652528743156513,7.641137599945068,0.6904761791229248
ETTm2,0.9077380299568176,1.0,-27.585197610890127,15.8980131149292,0.9308035969734192
ETTm2,0.1607143133878708,0.0,56.486588834704186,0.09155458956956863,0.00446428544819355
ETTm2,0.901785671710968,0.9375,18.52966602642942,12.057799339294434,0.8995535969734192
ETTm2,0.482142835855484,0.3541666666666667,33.27178338102441,3.1737492084503174,0.3169642984867096
ETTm2,0.5684524178504944,0.6770833333333334,21.63120340337391,1.3572818040847778,0.5416666865348816
ETTm2,0.6785714030265808,0.6666666666666666,15.056796442525835,8.273058891296387,0.6026785969734192
ETTm2,0.5416666865348816,0.40625,0.1499699755872847,33.32780075073242,0.3891368806362152
ETTm2,0.7857143878936768,0.75,14.856010622546775,24.689178466796875,0.738095223903656
ETTm2,0.5863094925880432,0.46875,-21.224271623637637,3.097059965133667,0.4583333730697632
ETTm2,0.6785714626312256,0.5729166666666666,13.30821123232176,3.0840108394622803,0.5632440447807312
ETTm2,0.3392857015132904,0.15625,8.757159446695635,23.31130027770996,0.149553582072258
ETTm2,0.6875,0.6145833333333334,17.280863656190544,9.520788192749023,0.586309552192688
