dataset,recurrence,ret_imp,rand_imp,ret_advantage
ETTm2,0.8440124988555908,-0.11833598741706366,-37.534101287909984,37.41576530049292
ETTm2,0.8493414521217346,0.7508659323572796,-112.83094077169775,113.58180670405504
ETTm2,0.8463210463523865,10.896663335754091,-1304.9048983376406,1315.8015616733946
ETTm2,0.8572216033935547,0.45477519877179917,-181.05044153755526,181.50521673632707
ETTm2,0.8065724968910217,-5.452807519800605,65.41352156794501,-70.86632908774561
ETTm2,0.7595864534378052,-4.515185796800699,0.30328101864776963,-4.818466815448469
ETTm2,0.7621947526931763,23.494407390035853,20.795633800737505,2.698773589298348
ETTm2,0.7563396692276001,-7.642124839029335,9.307248112076861,-16.949372951106195
ETTm2,0.7597176432609558,0.8933629834272242,4.93619702220012,-4.042834038772896
ETTm2,0.7975782155990601,61.61566237050518,-13.801246849730346,75.41690922023552
ETTm2,0.8075780272483826,32.32460754516597,-27.60594551328046,59.93055305844643
ETTm2,0.8067708015441895,-71.96856279865975,-97.37762518394905,25.409062385289303
ETTm2,0.8842449188232422,-0.4822613248485373,40.260088269322516,-40.74234959417105
ETTm2,0.8542306423187256,7.546335658274566,-9.893616920541636,17.439952578816204
ETTm2,0.8627344965934753,0.21404523184710994,-19.930438464990743,20.144483696837852
ETTh1,0.460042268037796,-1.0512888061873185,-0.03539817455681407,-1.0158906316305043
ETTh1,0.3438431918621063,18.052931027048633,-5.177194483468006,23.23012551051664
ETTh1,0.7080597877502441,0.6984719864417729,3.8518194241077275,-3.1533474376659547
ETTh1,0.7280444502830505,0.06307361272134343,5.720939274943864,-5.6578656622225205
ETTh1,0.6516608595848083,-0.21950964082829127,-42.70149748585113,42.481987845022836
ETTh1,0.6849307417869568,7.371760617755546,11.436212960409566,-4.06445234265402
ETTh1,0.4612744152545929,-7.471910162493886,2.0088374309096557,-9.480747593403542
ETTh1,0.40531080961227417,6.951574869550642,5.383754518667586,1.5678203508830562
ETTh1,0.583331823348999,0.2837715054415977,-9.751297217025092,10.03506872246669
ETTh1,0.43000736832618713,-0.21402201075433383,-16.59218795463798,16.378165943883644
ETTh1,0.507749080657959,2.5488818958441652,6.808963250194533,-4.260081354350367
ETTh1,0.4662455916404724,25.029640351827403,24.795969626376817,0.23367072545058676
